Vitamin C (mg per 100g),Vitamin B11 (mg per 100g),Sodium (mg per 100g),Calcium (mg per 100g),Carbohydrates (g per 100g),food,Iron (mg per 100g),Calories (kcal per 100g),Sugars (g per 100g),Dietary Fiber (g per 100g),Fat (g per 100g),Protein (g per 100g),food_normalized
2.7,22.87,763.98,66.58,24.11,Instant dhokla,1.05,207.11,6.86,3.57,9.37,7.66,instant dhokla
3.65,2.29,209.42,23.63,9.11,Tomato ginger chutney (Tamatar adarak ki chutney),1.08,44.66,6.31,2.14,0.32,1.05,tomato ginger chutney (tamatar adarak ki chutney)
4.07,4.94,183.98,47.59,8.22,Mint tomato chutney (Pudinay aur tamatar ki chutney),2.06,43.65,5.48,2.63,0.36,1.53,mint tomato chutney (pudinay aur tamatar ki chutney)
4.24,3.57,186.64,39.8,8.16,Coriander chutney (Hare dhaniye ki chutney),1.63,42.86,5.5,2.47,0.37,1.38,coriander chutney (hare dhaniye ki chutney)
4.84,2.23,215.09,46.4,8.83,Gooseberry chutney (Amla chutney),1.22,43.02,0.06,4.58,0.62,1.44,gooseberry chutney (amla chutney)
1.33,4.63,160.0,119.57,8.91,Walnut chutney (Akhrot ki chutney),1.77,370.43,4.4,3.04,33.46,9.44,walnut chutney (akhrot ki chutney)
0.0,0.51,222.53,15.17,20.62,Saunth/Sonth chutney with ginger,0.7,84.22,19.04,0.31,0.11,0.28,saunth/sonth chutney with ginger
0.02,14.27,195.67,68.87,47.65,Gun powder chutney,5.14,312.34,1.16,13.95,2.67,21.55,gun powder chutney
0.15,10.69,321.07,73.55,36.72,Dessicated coconut chutney (Sookhe kase nariyal ki chutney) ,5.44,346.36,10.41,13.16,15.88,12.88,dessicated coconut chutney (sookhe kase nariyal ki chutney)
3.28,7.82,222.77,172.79,9.11,Curd mint dip ,0.82,76.13,7.83,0.77,2.44,4.82,curd mint dip
4.53,5.78,132.48,129.58,6.04,Curd vegetable dip,0.37,56.21,5.42,0.63,1.94,3.88,curd vegetable dip
4.58,7.03,119.58,91.42,4.8,Mayonnaise vegetable dip,0.28,241.27,4.39,0.41,23.44,3.01,mayonnaise vegetable dip
7.12,17.26,222.22,76.75,20.51,Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),1.15,150.68,1.79,2.1,6.31,4.03,tomato and cucumber sandwich (tamatar aur kheere ka sandwich)
8.91,16.85,420.6,150.9,21.29,Tomato sandwich (grilled),0.88,189.92,2.58,1.91,9.39,6.26,tomato sandwich (grilled)
6.66,29.24,274.68,100.73,14.82,French sandwich (toasted),1.24,186.75,1.82,1.37,11.51,6.82,french sandwich (toasted)
0.92,16.53,460.09,95.35,29.76,Peanut butter cucumber sandwich,1.32,243.33,2.91,3.35,10.56,9.04,peanut butter cucumber sandwich
1.75,15.62,453.3,114.99,31.83,Mint and peanut sandwich,1.7,273.59,2.78,3.67,13.88,7.18,mint and peanut sandwich
0.21,23.71,315.4,154.53,34.03,Spicy chutney sandwich,1.51,249.58,3.96,3.73,9.58,8.74,spicy chutney sandwich
0.0,12.99,287.39,78.45,22.62,Chicken walnut sandwich (Chicken aur akhrot ke sandwich),1.12,285.78,1.77,1.53,16.77,12.58,chicken walnut sandwich (chicken aur akhrot ke sandwich)
0.91,5.61,321.57,117.68,34.69,Rolled sandwich,1.23,293.07,2.7,2.07,15.29,6.45,rolled sandwich
4.55,10.44,382.11,157.85,24.76,Ribbon sandwich,1.05,239.26,4.66,2.92,13.37,6.26,ribbon sandwich
0.05,8.52,358.25,188.02,25.94,Checker board sandwich,1.11,348.37,2.9,2.22,24.65,7.37,checker board sandwich
21.43,36.34,254.28,72.35,13.6,Submarine sandwich,1.23,216.92,2.5,1.24,15.32,6.09,submarine sandwich
0.6,12.93,504.41,256.25,28.42,Cheese open sandwich,1.22,274.07,3.24,1.74,14.24,9.84,cheese open sandwich
3.86,26.36,381.29,114.07,18.89,Sunset and sunrise open sandwich,1.28,241.31,1.95,1.39,15.14,8.58,sunset and sunrise open sandwich
2.35,25.88,365.63,77.13,17.77,Danish luncheon sandwich,1.27,193.82,1.13,1.52,10.1,9.03,danish luncheon sandwich
2.12,14.16,226.72,65.13,19.21,Chicken and corn open sandwich,0.8,188.16,2.48,1.67,8.83,8.63,chicken and corn open sandwich
0.0,19.87,61.47,33.99,39.54,Chocolate sponge cake,1.81,239.86,25.0,0.52,5.51,9.13,chocolate sponge cake
0.19,8.91,44.53,42.79,26.97,Chocolate swiss roll,1.08,306.08,18.83,0.29,19.76,6.01,chocolate swiss roll
0.64,3.21,34.9,16.39,26.41,Lemon curd filling,0.6,225.62,26.13,0.0,12.58,3.43,lemon curd filling
0.0,0.0,0.0,0.0,46.15,Jam filling,0.0,184.62,41.54,0.0,0.0,0.0,jam filling
0.25,17.22,46.54,50.7,32.24,Chocolate pastry,1.44,243.37,22.34,0.32,10.12,7.05,chocolate pastry
0.25,15.61,49.99,47.2,31.99,Assorted pastry,0.94,230.74,19.7,0.43,8.91,6.78,assorted pastry
10.49,15.12,80.41,41.69,27.01,Orange gateau,0.89,178.05,18.33,0.68,6.02,4.78,orange gateau
143.5,10.98,79.37,46.79,30.57,Black forest gateau,1.09,217.82,21.97,0.28,8.58,5.94,black forest gateau
2.44,9.0,151.29,32.77,43.1,Lemon cake,0.91,373.85,25.84,0.62,20.63,5.29,lemon cake
0.07,9.22,182.74,58.11,41.4,Dundee cake,1.57,396.62,21.3,1.81,22.7,7.78,dundee cake
0.08,8.66,145.28,36.25,44.74,Victorian sandwich cake,0.86,373.09,28.18,0.59,19.83,5.18,victorian sandwich cake
2.67,14.7,196.61,185.38,43.45,Chocolate eggless cake,0.95,312.01,34.2,0.32,13.19,6.66,chocolate eggless cake
3.47,13.72,226.28,205.84,52.65,Orange eggless cake,0.52,355.62,37.87,0.56,13.82,7.16,orange eggless cake
0.0,1.52,8.66,26.75,62.43,Chocolate glace icing,2.04,436.29,59.88,0.0,20.8,3.22,chocolate glace icing
0.0,0.0,5.98,12.48,71.64,Butter icing,0.14,500.72,71.64,0.0,25.37,0.19,butter icing
0.0,1.22,4.99,31.87,61.72,Chocolate butter icing,1.85,469.59,59.82,0.0,24.77,3.21,chocolate butter icing
0.03,2.28,151.76,44.05,52.14,Almond biscuit (Badam ke biscuit),1.11,407.74,22.19,1.5,19.7,6.25,almond biscuit (badam ke biscuit)
1.36,5.1,259.14,20.35,62.11,Orange biscuit,0.77,354.78,42.63,0.75,11.01,3.63,orange biscuit
3.65,4.91,918.57,41.35,55.24,Gingerman biscuit,1.59,357.43,21.64,2.0,12.73,6.26,gingerman biscuit
0.03,2.72,88.17,57.09,43.06,Coffee drops,1.48,443.07,18.27,1.88,27.16,7.57,coffee drops
0.0,2.42,127.36,29.07,60.97,Christmas biscuit,1.2,406.07,26.01,2.17,15.88,5.67,christmas biscuit
2.28,2.53,120.2,29.71,58.07,Christmas wreath biscuit,1.21,386.05,24.89,2.28,15.01,5.43,christmas wreath biscuit
0.0,2.42,127.01,32.0,60.79,Christmas bell biscuit,1.22,404.85,25.94,2.33,15.84,5.66,christmas bell biscuit
0.01,2.69,76.09,22.75,74.54,Christmas star biscuit,0.96,392.03,53.05,1.47,10.04,3.54,christmas star biscuit
1.61,2.58,120.45,35.04,58.41,Christmas tree biscuit,1.18,385.63,24.77,2.65,15.0,5.43,christmas tree biscuit
0.0,2.42,126.84,28.53,59.26,Chocolate cream shells,1.08,427.17,34.72,0.9,19.34,5.1,chocolate cream shells
0.03,1.69,110.57,36.46,55.24,Jelly biscuit,1.19,404.61,29.76,2.02,19.33,4.23,jelly biscuit
0.0,2.49,114.62,46.27,59.35,Cherry and walnut cookies,1.31,422.6,30.37,1.3,18.75,5.63,cherry and walnut cookies
0.0,2.35,587.42,160.64,30.61,Cheese straws,1.29,382.0,1.79,1.29,24.28,9.83,cheese straws
0.03,2.63,572.05,202.49,25.33,Butterfly biscuit,1.09,341.45,2.44,1.02,22.11,9.98,butterfly biscuit
0.0,7.11,193.23,21.85,47.84,Flan pastry,1.15,445.8,6.22,1.58,25.04,6.72,flan pastry
3.3,33.99,110.04,19.28,34.71,Fruit flan,0.61,261.35,9.52,0.71,12.48,3.3,fruit flan
43.79,76.78,82.41,27.9,36.16,Orange cream flan,0.93,280.28,25.27,0.63,13.59,4.73,orange cream flan
2.6,6.05,49.65,19.64,30.42,Fruit puree tart,0.63,286.5,9.79,1.31,16.83,3.35,fruit puree tart
8.88,31.98,384.43,21.23,32.12,Apple banana pie,0.79,243.99,12.96,1.89,11.39,3.13,apple banana pie
7.18,51.7,94.95,34.43,27.63,Lemon chiffon pie,0.61,259.31,11.39,0.66,14.52,4.88,lemon chiffon pie
84.88,91.24,73.23,30.34,23.14,Orange chiffon pie,0.62,207.57,10.46,0.7,11.16,3.89,orange chiffon pie
0.33,9.28,45.49,45.27,14.16,Cream buns,0.5,215.74,5.95,0.31,15.81,4.45,cream buns
1.49,15.04,2274.24,68.83,10.8,Savoury puffs,1.19,190.79,4.51,0.33,15.24,9.51,savoury puffs
4.27,18.67,145.08,44.67,14.92,Choux swans,0.51,216.34,6.13,0.35,15.6,4.35,choux swans
1.16,3.35,112.45,9.2,8.01,Potato aigrettes,0.45,530.03,0.73,0.45,54.24,2.35,potato aigrettes
0.5,8.8,57.11,30.93,23.12,Cream horns,0.44,408.23,7.12,0.6,33.55,3.42,cream horns
2.31,8.51,212.28,121.83,21.38,Savoury cheese horns,0.63,295.15,2.74,0.73,20.71,5.66,savoury cheese horns
3.3,31.26,158.44,129.9,22.79,Paneer patties,0.79,338.58,4.04,1.18,23.96,7.6,paneer patties
13.92,22.85,139.52,18.96,20.98,Vegetable patties ,0.87,261.92,1.49,2.62,17.74,4.01,vegetable patties
0.0,24.14,12.67,118.52,62.1,Pearl millet infant food (Bajra shishu aahaar),5.67,362.44,26.06,7.84,6.62,11.98,pearl millet infant food (bajra shishu aahaar)
0.0,20.4,11.7,54.4,66.87,Sajina,5.39,345.26,25.89,7.62,3.03,10.81,sajina
0.62,23.98,9.29,21.4,21.84,Cereal mix ,1.18,120.81,10.68,2.03,2.02,3.32,cereal mix
0.0,24.23,3.88,14.93,16.0,Pulse mix,1.29,83.29,6.59,2.25,0.54,3.16,pulse mix
0.0,17.34,2.68,13.78,17.42,Shishu ahar,1.02,93.37,6.61,1.02,1.43,2.61,shishu ahar
0.0,18.71,1.03,12.61,27.8,Cereal pulse mix with amylase rice flour,1.19,151.57,8.84,3.47,2.74,4.27,cereal pulse mix with amylase rice flour
3.02,20.9,16.85,74.93,36.15,Banana groundnut paste/puree,1.9,213.19,31.67,1.7,5.45,4.27,banana groundnut paste/puree
0.0,11.87,12.33,50.46,65.04,Rice dal porridge (Chawal dal ki khichdi/khichri),2.76,383.33,26.54,4.51,8.33,10.8,rice dal porridge (chawal dal ki khichdi/khichri)
0.8,21.48,9.64,44.74,23.19,Lentils and semolina porridge (Dal suji porridge/daliya),1.22,117.29,13.84,1.44,1.06,3.26,lentils and semolina porridge (dal suji porridge/daliya)
3.03,28.15,69.59,10.43,17.35,Spinach khichri (Palak khichri/khichdi),0.65,102.18,0.21,1.56,1.91,3.43,spinach khichri (palak khichri/khichdi)
8.48,36.84,34.94,90.06,36.02,Vegetable mix,2.27,174.21,27.36,1.93,0.94,4.7,vegetable mix
0.6,11.32,62.79,26.28,8.36,Lentils and wheat porridge (Dal wheat porridge/daliya ),0.52,52.54,0.92,1.28,0.94,2.71,lentils and wheat porridge (dal wheat porridge/daliya )
3.03,23.98,5.59,17.02,15.64,Maize porridge,1.11,89.57,7.69,1.68,1.89,2.14,maize porridge
30.28,164.72,19.52,40.95,13.59,Spinach peanut burfi (Palak aur mungfali ki burfi),1.61,105.37,11.5,2.07,4.39,3.36,spinach peanut burfi (palak aur mungfali ki burfi)
0.6,24.28,2.53,16.44,54.63,Split bengal gram burfi/fudge (Channa dal burfi),0.62,287.36,43.38,2.06,7.09,4.65,split bengal gram burfi/fudge (channa dal burfi)
0.39,10.0,22.29,54.95,39.64,Chickpea flour cookies (Sweet besan rounds/cookies),2.16,207.01,30.66,2.56,3.42,4.29,chickpea flour cookies (sweet besan rounds/cookies)
0.0,16.09,33.17,4.63,7.42,Pearl millet mathri (Bajra mathri),0.72,785.08,0.16,1.36,83.12,1.82,pearl millet mathri (bajra mathri)
0.0,5.46,182.26,298.06,53.65,Sesame biscuit (Til ke biscuit),5.73,424.03,29.73,6.83,19.34,8.27,sesame biscuit (til ke biscuit)
3.95,38.78,63.87,20.5,8.68,Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),1.38,657.57,0.35,2.65,67.19,4.05,fermented bengal gram vada (khameerikrit/ufna hua channa dal ka vada)
0.38,6.09,44.01,60.74,19.52,Poshtik namak paras,2.03,613.39,0.87,4.55,56.58,6.49,poshtik namak paras
0.0,36.21,17.24,81.25,62.89,Soya chikki,4.47,423.7,45.47,3.55,15.51,7.18,soya chikki
2.05,24.35,166.36,64.75,40.65,Besan bathua chilla/cheela,2.68,373.82,1.45,7.79,18.57,11.48,besan bathua chilla/cheela
0.0,13.1,8.07,127.29,44.31,Wheat flour and nuts ladoos (Atta nuts ladoos),4.01,391.9,15.94,7.3,19.19,9.46,wheat flour and nuts ladoos (atta nuts ladoos)
6.55,76.09,196.59,66.66,25.92,Gram flour and semolina dhokla (Besan suji dhokla),1.6,198.91,2.58,4.59,7.1,8.52,gram flour and semolina dhokla (besan suji dhokla)
0.0,9.07,3.56,17.07,40.64,Atta dal burfi ,1.56,298.8,21.08,4.08,12.47,6.66,atta dal burfi
4.04,35.91,155.93,53.42,40.03,Soya roti,3.85,283.96,1.58,8.71,9.23,9.18,soya roti
25.77,65.43,41.67,30.41,15.64,Poshtik khichdi/khichri,1.0,93.37,0.26,2.0,1.88,3.04,poshtik khichdi/khichri
6.88,6.32,149.63,35.98,49.32,Namkeen daliya,2.99,295.11,0.82,8.57,7.99,8.29,namkeen daliya
0.48,26.63,147.82,36.78,44.96,Sprouts upma ,2.76,316.25,1.67,7.16,10.44,9.5,sprouts upma
1.61,17.37,185.02,100.85,33.67,Semolina idli (Suji/Rava idli),2.34,206.39,3.42,5.85,3.47,9.34,semolina idli (suji/rava idli)
0.58,11.79,97.18,18.18,27.47,Poshtik chilla/cheela,2.1,159.53,1.22,4.91,3.04,4.85,poshtik chilla/cheela
43.5,48.09,519.29,16.72,2.49,Stuffed bittergourd (dry) (Bharwa karela),1.29,217.65,0.07,3.0,22.38,1.29,stuffed bittergourd (dry) (bharwa karela)
15.57,14.43,35.58,6.78,2.63,Cauliflower potato canjee,0.28,16.79,0.13,0.69,0.39,0.57,cauliflower potato canjee
62.17,320.46,156.02,122.3,4.44,Creamed spinach,1.89,96.91,1.59,1.33,6.39,5.18,creamed spinach
16.96,46.37,16.64,69.36,9.18,Mango milkshake with ice cream (Aam milkshake ice cream ke saath),0.15,68.35,9.11,0.23,2.8,1.93,mango milkshake with ice cream (aam milkshake ice cream ke saath)
18.32,20.84,16.65,68.78,9.33,Pineapple milkshake with ice cream (Ananas milkshake ice cream ke saath),0.12,68.49,9.2,0.42,2.75,1.93,pineapple milkshake with ice cream (ananas milkshake ice cream ke saath)
20.86,21.34,16.65,69.8,9.15,Orange milkshake with ice cream (Narangi milkshake ice cream ke saath),0.19,67.82,9.0,0.16,2.75,1.95,orange milkshake with ice cream (narangi milkshake ice cream ke saath)
18.36,5.65,127.45,11.85,6.51,Woodapple juice (Bel ka sharbat),0.12,34.18,5.75,1.03,0.7,0.63,woodapple juice (bel ka sharbat)
0.0,25.48,12.65,1.59,5.16,Sattu drink,0.17,23.38,3.96,0.4,0.14,0.56,sattu drink
5.08,2.68,1.97,9.11,30.74,Apple and honey sorbet (Seb aur shehad ka sharbat),0.18,121.3,29.18,1.13,0.29,0.15,apple and honey sorbet (seb aur shehad ka sharbat)
3.66,18.19,22.69,112.31,9.13,Thandai,0.6,101.18,8.21,0.8,5.89,3.59,thandai
9.16,25.26,2.57,6.49,6.64,Cucumber sharbat (Kheere ka sharbat),0.18,27.28,5.46,0.78,0.06,0.26,cucumber sharbat (kheere ka sharbat)
5.39,71.4,32.02,88.89,13.07,Apple oats chia seed smoothie,0.5,85.64,5.76,1.44,2.48,3.49,apple oats chia seed smoothie
9.92,2.29,1.16,2.67,23.62,Nannari sharbat,0.05,88.79,23.58,0.0,0.01,0.01,nannari sharbat
6.58,11.86,11.95,8.26,6.93,Semolina milk drink (Thari kanji),0.36,44.16,3.88,0.72,1.36,0.98,semolina milk drink (thari kanji)
4.84,17.96,23.69,110.88,12.64,Saffron milk (Kesariya doodh),0.21,102.18,12.5,0.14,4.57,3.17,saffron milk (kesariya doodh)
3.22,11.25,25.77,94.89,22.93,Black rice kheer (Chak-hao kheer),0.46,147.94,12.57,0.76,4.91,4.37,black rice kheer (chak-hao kheer)
12.21,49.34,45.97,89.52,14.42,Coconut kheer (Nariyal ki kheer),0.53,162.61,13.73,1.53,10.55,3.4,coconut kheer (nariyal ki kheer)
5.88,21.45,39.45,102.11,14.4,Apple sago payasam (Seb aur sabudana ki kheer),0.31,136.5,10.63,0.38,7.66,3.13,apple sago payasam (seb aur sabudana ki kheer)
0.0,8.55,1.7,7.7,31.38,Kesari bath,0.69,244.57,20.16,1.65,12.59,2.4,kesari bath
0.0,2.44,2.67,6.11,59.61,Putharekulu,0.38,318.3,23.86,1.75,7.55,3.66,putharekulu
38.05,110.67,1.89,10.64,12.84,Mango malpua,0.7,334.64,4.96,2.08,30.67,1.65,mango malpua
16.05,49.19,30.12,84.86,18.41,Mango vanilla custard,0.58,147.63,14.62,0.99,7.04,3.43,mango vanilla custard
65.34,207.15,59.21,62.2,32.33,Kiwi granola pudding,1.45,280.99,15.08,3.71,15.36,5.6,kiwi granola pudding
0.06,17.81,8.15,128.58,62.47,Oats burfi,2.46,425.19,32.93,4.96,17.27,8.89,oats burfi
0.06,179.08,3.06,82.84,39.56,Lotus seed halwa (Kamal gattay ka halwa),1.8,370.55,9.8,0.42,20.69,7.79,lotus seed halwa (kamal gattay ka halwa)
0.03,9.52,7.51,144.58,51.33,Amaranth ladoo (Rajgira ladoo),6.47,454.15,19.92,5.11,22.7,10.12,amaranth ladoo (rajgira ladoo)
0.09,42.67,13.0,295.29,33.64,Chhena poda,1.41,344.57,30.65,1.4,17.94,13.68,chhena poda
34.1,29.16,4.22,30.94,29.69,Sweet couscous dessert,0.84,196.2,15.89,2.18,7.69,3.81,sweet couscous dessert
2.79,50.44,73.61,183.02,16.02,Sweetened yogurt (Shrikhand),0.17,107.18,15.81,0.08,2.89,5.27,sweetened yogurt (shrikhand)
4.09,16.31,23.92,111.87,10.55,Thickened sweetened milk (Rabri),0.29,102.79,10.09,0.19,5.35,3.52,thickened sweetened milk (rabri)
1.66,51.61,15.4,77.42,25.78,Gram flour halwa (Besan halwa),0.67,276.79,15.83,1.82,17.3,5.88,gram flour halwa (besan halwa)
12.57,50.99,213.38,75.53,11.89,Prawn sandwich,1.11,169.65,1.21,1.55,9.27,10.36,prawn sandwich
2.23,12.14,407.44,98.16,28.03,Watercress sandwich,0.99,229.42,1.81,2.26,11.47,5.17,watercress sandwich
3.89,39.29,161.88,47.28,10.09,Fish sandwich ,0.69,150.2,1.04,1.23,10.37,4.72,fish sandwich
5.33,213.8,97.97,166.63,18.86,Kidney bean sandwich with cottage cheese,1.64,176.64,3.69,3.66,6.84,9.85,kidney bean sandwich with cottage cheese
0.0,13.87,98.24,207.04,52.69,Finger millet biscuit (Ragi biscuit),2.54,458.56,16.9,5.97,25.79,4.03,finger millet biscuit (ragi biscuit)
0.0,11.23,323.74,67.16,34.93,Buttermilk biscuit,0.77,322.54,3.44,1.18,17.5,5.76,buttermilk biscuit
1.5,10.76,84.71,72.04,42.19,Lemon cookies,0.69,394.48,23.47,0.78,23.02,5.63,lemon cookies
7.95,17.7,339.58,56.34,38.13,Sweet potato biscuit (Shakarkand ke biscuit),0.81,296.4,2.53,2.27,13.31,5.14,sweet potato biscuit (shakarkand ke biscuit)
0.01,1.66,6.06,13.81,61.25,Raspberry shortbread cookies,0.6,441.12,40.86,0.75,21.25,3.0,raspberry shortbread cookies
1.26,7.8,51.49,19.36,44.69,Pumpkin cookies ,0.52,218.4,31.62,1.06,3.93,2.51,pumpkin cookies
16.8,28.24,229.9,48.45,23.07,Greenpea cookies,1.47,159.42,14.45,5.32,4.24,6.53,greenpea cookies
0.0,51.65,181.68,70.45,40.06,Sunflower cookies,2.21,520.62,24.28,3.95,36.28,9.49,sunflower cookies
0.0,34.95,98.45,25.21,53.99,Cardamom cookies (Elaichi cookies),1.41,400.49,38.99,2.79,19.12,5.1,cardamom cookies (elaichi cookies)
0.0,19.45,81.06,47.43,39.44,Hazelnut cookies,1.29,493.32,22.01,2.45,34.97,6.25,hazelnut cookies
2.03,19.54,156.53,251.59,48.43,Milk cookies,0.75,459.43,22.06,0.99,24.96,10.49,milk cookies
5.52,17.21,58.25,36.16,36.39,Cranberry cookies,0.71,272.48,19.96,1.13,12.66,3.92,cranberry cookies
0.0,2.28,120.1,10.76,55.01,Olive biscuit,1.37,438.29,32.27,0.82,23.75,3.2,olive biscuit
0.0,15.19,93.11,23.81,53.12,Tutti fruitti biscuit,1.96,420.78,15.75,5.43,17.9,5.21,tutti fruitti biscuit
16.56,16.68,2.81,9.03,45.76,Peach blueberry preserves,0.33,177.38,45.33,1.14,0.2,0.53,peach blueberry preserves
15.65,21.93,2.1,6.57,25.67,Pear preserves (Naashpati ka murabba),0.23,101.24,25.19,3.06,0.19,0.25,pear preserves (naashpati ka murabba)
17.65,4.32,2.06,5.24,33.62,Starfruit preserves ,0.2,128.93,33.47,0.78,0.12,0.24,starfruit preserves
4.85,2.09,86.38,31.17,7.61,Gooseberry pickle (Amla ka achaar),1.04,278.58,0.36,3.7,27.61,1.55,gooseberry pickle (amla ka achaar)
12.35,1.91,181.83,137.73,20.07,Lotus stem pickle (Kamal kakdi ka achar),20.57,102.69,2.53,8.58,1.6,1.44,lotus stem pickle (kamal kakdi ka achar)
3.46,15.77,138.86,41.49,34.66,Date pickle (Khajoor ka achaar),1.96,182.29,30.47,5.2,4.21,1.68,date pickle (khajoor ka achaar)
7.33,15.98,269.12,54.66,9.75,Garlic pickle (Lahasun ka achar),1.82,413.62,2.32,5.13,39.88,3.72,garlic pickle (lahasun ka achar)
19.87,23.14,161.31,16.62,1.73,Fermented bamboo shoot pickle (Mesu pickle),0.69,59.83,0.29,2.24,5.59,1.58,fermented bamboo shoot pickle (mesu pickle)
7.36,8.5,33.04,11.99,37.01,Sweet peach pickle (Aadoo ka achaar),0.33,144.64,36.46,1.32,0.2,0.46,sweet peach pickle (aadoo ka achaar)
301.6,550.52,242.36,81.44,1.05,Pickled mustard greens ,1.22,13.12,0.02,1.7,0.22,1.51,pickled mustard greens
19.37,16.9,249.48,31.95,2.76,Small onion pickle ,1.2,16.86,2.99,1.09,0.64,1.65,small onion pickle
8.21,7.15,159.18,14.22,2.87,Green tomato pickle (Haray tamatar ka achaar),0.77,193.26,0.77,1.74,19.67,1.23,green tomato pickle (haray tamatar ka achaar)
16.63,23.56,121.39,15.96,2.56,Pickled cabbage ,0.19,13.69,2.08,0.61,0.14,0.39,pickled cabbage
1.71,5.56,176.54,44.78,11.53,Coconut pickle (Nariyal ka aachar),2.62,517.26,8.98,6.35,51.71,3.02,coconut pickle (nariyal ka aachar)
10.14,8.16,213.73,48.46,7.87,Potato pickle (Aloo ka achaar),1.12,369.14,0.82,2.21,36.46,2.07,potato pickle (aloo ka achaar)
19.85,5.7,13.71,16.55,77.32,Mango murabba candy,0.33,293.35,74.73,0.95,0.05,0.27,mango murabba candy
3.54,20.52,87.02,35.14,1.95,Afghani chicken,1.04,151.51,0.83,0.31,9.07,15.66,afghani chicken
1.35,12.83,136.37,9.55,4.27,Fish orly,0.31,563.7,0.24,0.33,58.18,5.87,fish orly
11.11,26.78,100.45,34.86,2.21,Hariyali Fish Tikka,0.83,150.24,0.83,0.99,9.41,14.01,hariyali fish tikka
10.37,45.99,2414.77,26.52,6.06,Chicken manchurian,1.28,142.34,0.9,0.41,11.96,9.53,chicken manchurian
1.47,20.46,75.64,26.85,1.49,Handi chicken,0.93,166.02,0.75,0.67,12.46,12.32,handi chicken
8.94,31.21,79.93,17.4,0.55,Lemon chicken,0.95,169.79,0.16,0.16,9.66,20.2,lemon chicken
8.7,19.1,187.72,18.66,0.75,Lemon butter fish,0.4,160.25,0.23,0.36,10.26,16.38,lemon butter fish
245.7,317.88,188.21,71.94,3.78,Baked eggs in tomato sauce,1.31,80.05,2.03,0.01,5.22,4.92,baked eggs in tomato sauce
33.6,290.24,183.89,48.25,0.17,Egg in a pepper,1.76,128.78,0.05,0.17,8.68,12.64,egg in a pepper
2.27,54.24,227.97,140.31,0.59,Spinach mushroom scrambled egg (Palak mushroom bhurji),1.6,158.85,0.1,0.39,11.51,13.28,spinach mushroom scrambled egg (palak mushroom bhurji)
2.9,81.65,166.42,96.22,1.57,Corn omelette/omlet,1.34,166.93,0.41,0.02,12.89,11.37,corn omelette/omlet
45.44,44.55,1740.13,156.98,1.94,Cajun chicken,0.53,184.94,1.1,0.89,13.99,12.69,cajun chicken
16.81,35.64,160.66,57.22,3.41,Paaner do pyaza,0.45,127.7,2.2,0.84,10.87,4.22,paaner do pyaza
28.39,30.24,75.02,3.18,4.85,Cabbage manchurian (Pattagobhi manchurian),0.2,224.26,0.33,0.37,22.48,0.64,cabbage manchurian (pattagobhi manchurian)
27.52,37.66,69.22,12.37,3.59,Gobi 65,0.3,278.29,0.29,0.57,29.11,0.56,gobi 65
27.48,56.6,142.45,55.56,3.37,Paneer lababdar,0.56,105.48,1.96,1.16,8.46,3.98,paneer lababdar
47.14,46.0,120.19,24.47,2.02,Roasted cauliflower steak,0.95,78.68,0.44,3.53,6.7,2.05,roasted cauliflower steak
6.55,45.89,65.1,40.2,6.04,Sauteed radishes with green beans,1.01,94.32,1.78,3.52,6.61,2.41,sauteed radishes with green beans
5.7,16.82,177.62,63.51,20.44,Garlic chutney/Poondu chutney (Lahasun ki chutney),3.26,255.51,13.36,5.15,17.55,3.34,garlic chutney/poondu chutney (lahasun ki chutney)
26.36,159.08,486.27,35.46,10.79,Schezwan chutney,1.96,205.19,5.66,5.72,17.72,3.33,schezwan chutney
2.83,17.03,256.89,28.5,13.52,Onion chutney (Pyaaz ki chutney/Vengaya chutney),1.19,143.94,6.8,4.6,8.38,2.97,onion chutney (pyaaz ki chutney/vengaya chutney)
3.41,17.27,76.77,28.72,21.69,Dates chutney (Khajoor ki chutney),1.19,103.57,18.68,3.41,1.12,1.07,dates chutney (khajoor ki chutney)
4.92,35.5,50.62,43.19,1.3,Chicken salad,1.23,338.19,0.96,2.0,30.26,15.33,chicken salad
22.15,34.69,163.99,35.7,21.63,Macaroni salad,0.77,262.19,3.73,0.56,17.78,5.02,macaroni salad
28.29,53.73,125.31,118.49,5.25,Cabbage raita (Pattagobhi raita),0.19,84.84,4.21,0.93,5.76,3.24,cabbage raita (pattagobhi raita)
4.6,23.86,195.18,138.31,7.15,Pomegranate raita (Anaar ka raita),0.25,72.64,7.01,0.6,3.24,4.05,pomegranate raita (anaar ka raita)
8.44,32.13,189.96,163.8,7.86,Onion raita (Pyaaz ka raita),0.3,71.56,7.07,0.65,2.43,4.86,onion raita (pyaaz ka raita)
4.3,18.82,161.31,193.58,7.66,Green chilli raita (Hari mirch ka raita),0.21,77.13,7.49,0.26,2.92,5.58,green chilli raita (hari mirch ka raita)
30.49,35.39,292.04,109.11,5.01,Kale salad,1.3,177.71,3.31,1.36,15.33,4.86,kale salad
